fakeid,a,e,i,lan,aop,M,epochJD,H,mag,sun_dist,inBLISS
5084378,458.01422149300004,0.5722985193060001,36.6772108063,85.30381926439999,152.525195113,26.2103067892,2456658.5,-4.39961642365,20.38,296.91058349599996,True
5084380,574.426735999,0.44565647958300003,35.6860160665,111.044307248,161.65872641200002,26.106505659299998,2456658.5,-4.83101367177,21.12,389.56573486300005,True
5084398,655.654300688,0.299466937266,33.4990341599,106.147068636,158.090493536,48.501308269700004,2456658.5,-3.98373883899,23.61,569.3078613280001,True
5084401,412.75645335699994,0.310565887188,24.3714057267,97.3078922108,155.147380433,26.9137492214,2456658.5,-3.07477840704,21.9,311.503753662,True
5084405,675.993894971,0.38219059173799996,27.2934196652,108.23841456,128.714969358,48.2469931495,2456658.5,-7.37619237678,20.3,581.895507812,True
5084495,663.39038489,0.262797468604,30.423837004499998,113.13801803,164.85703439,19.2781947462,2456658.5,-2.17160015009,24.9,506.485687256,True
5084541,685.051809267,0.276295702088,30.104988172,113.284802824,155.803256385,42.8033136369,2456658.5,-7.53883165082,20.12,578.9740600590001,True
5084576,577.5053798380001,0.301566892145,34.3639160767,97.0480034891,131.893857547,78.4508181105,2456658.5,-6.0437346463,21.73,594.637084961,True
5084578,518.368221975,0.259652875352,36.6526025404,85.08626928560001,128.063895589,76.79170043229999,2456658.5,-2.2588890133099997,24.95,522.272399902,True
5084616,476.616560155,0.31595896205699997,32.3338660906,112.451506402,158.46256149799999,32.7328286908,2456658.5,-1.98257117125,23.76,371.41448974599996,True
5084699,826.896469293,0.557833675977,24.602206084000002,84.5821613849,146.865552177,38.745138268699996,2456658.5,-7.01169277598,21.2,657.67578125,True
5084736,765.005644352,0.412639000482,34.4591885876,120.120498113,140.721447441,30.8314195077,2456658.5,-4.8973941747800005,22.59,556.053894043,True
5084772,607.1685854230001,0.418935887321,30.704196014,86.4418794218,156.044821152,34.2497787734,2456658.5,-2.7894784427499997,23.84,456.079589844,True
5084790,628.4466787580001,0.330318568905,31.0436105757,117.02799632799999,157.733883363,24.6953041443,2456658.5,-6.28054378153,20.38,459.98138427699996,True
5084849,788.479331284,0.456565843545,29.0171128438,86.31795459969999,145.707924868,60.1019851354,2456658.5,-7.835174633049999,21.03,764.644287109,True
5084863,652.78878366,0.253787239876,30.4711429142,115.91644277299999,166.659731711,22.9813745115,2456658.5,-5.30561821982,21.8,509.783203125,True
5084886,470.12755477,0.361063943432,38.8560936122,134.704308674,158.344010906,28.2432123423,2456658.5,-5.28033109584,20.14,344.213775635,True
5084888,442.496647356,0.390135390945,21.1824763366,100.25527400700001,153.523834364,32.146958929,2456658.5,-1.55278276809,23.67,329.290344238,True
5084910,695.1372343539999,0.448389595052,34.8677321468,124.725326724,178.441998059,18.750192029100003,2456658.5,-1.9116697317900002,24.49,432.511383057,True
5085012,596.635455775,0.307342433637,37.254208385,84.2548660831,124.059023888,97.06820224,2456658.5,-5.69302625602,22.59,669.0131225590001,True
5085017,686.9095726830001,0.38648403009900006,34.5604175867,85.90683280260001,124.32277435600001,95.14202541379998,2456658.5,-4.237606779719999,24.82,799.8666992189999,True
5085044,520.4924998,0.30270122421,37.2888498902,110.13276784899999,125.763369607,42.7986781735,2456658.5,-6.40539928496,20.02,435.633575439,True
5085052,474.481091925,0.311967738558,25.2142315303,100.844304706,140.565539556,55.9772106452,2456658.5,-5.88938420957,20.5,431.39474487300004,True
5085106,703.480822815,0.523345645594,27.2391714196,93.6970352883,133.988589878,41.683493544899996,2456658.5,-7.53734094832,20.1,576.5349121090001,True
5085132,738.131579468,0.521195122458,30.220860518000002,118.59600836799999,147.03875909,18.3295847527,2456658.5,-5.25832556666,21.07,426.090667725,True
5085163,790.218161243,0.458252633015,34.5799733939,94.62213477,128.627705001,34.2093598013,2456658.5,-4.1155280006599995,23.6,587.557006836,True
5085288,704.7257698860001,0.445108565181,39.3051428624,98.408929784,131.802641021,47.8057273328,2456658.5,-7.8002651189600005,20.07,608.1567993159999,True
5085293,808.77042964,0.485873336958,29.2989756181,103.50502092,163.387368865,18.0496831105,2456658.5,-2.7023288401300003,24.15,480.544281006,True
5085303,479.64896206,0.253129154723,23.405913534099998,92.6313200692,160.80608896200002,32.8323258737,2456658.5,-3.4634422162000003,22.48,390.363525391,True
5085311,824.7016680869999,0.29085239927400003,22.3846575502,91.531027228,173.660453468,33.2651331636,2456658.5,-4.25788653454,23.94,655.271789551,True
5085324,710.604648557,0.485806941074,31.4408302666,92.4656193292,135.847275195,47.6696359318,2456658.5,-4.21826809037,23.73,618.29486084,True
5085357,410.163779995,0.331294534081,28.5836785174,87.98476506700001,133.86130358100002,65.6895481933,2456658.5,-3.29481103537,22.74,397.343719482,True
5085406,730.015984808,0.508313407917,31.6908615586,104.95282715399999,139.904839535,31.051225139899998,2456658.5,-6.8415812227999995,20.32,516.487915039,True
5085471,581.102583488,0.302487746195,22.787777680599998,107.359695979,124.354382286,63.8025004025,2456658.5,-4.440858148869999,23.02,553.351196289,True
5085517,803.4867472860001,0.331874652777,39.0003564006,134.482405068,158.504985344,28.2879215698,2456658.5,-5.09005974627,22.73,601.274047852,True
5085534,894.585106051,0.376971331616,31.487879369,112.118741145,171.31275438,13.6739911579,2456658.5,-3.8462001337300005,23.82,581.117126465,True
5085568,488.59565207699995,0.28721558419599996,34.5140287494,102.584714339,143.045056168,67.0451222639,2456658.5,-3.4502511696499996,23.33,472.446258545,True
5085603,720.013983993,0.289603125046,31.401261387199998,111.55174112200001,152.570275091,21.4476169485,2456658.5,-4.52677619854,22.81,538.812866211,True
5085655,625.898367705,0.452805615256,24.4484122556,85.4966095164,167.506147699,44.9848921647,2456658.5,-3.1667936064099997,24.08,525.465026855,True
5085750,626.7762553780001,0.483649195546,37.6741508144,84.5503449193,158.06841271,22.332055889699998,2456658.5,-4.90109279383,21.1,395.337982178,True
5085766,885.5187721780001,0.27999025038,38.5660056054,120.645490445,174.011275737,24.6624535244,2456658.5,-4.27020233666,24.08,678.8197631840001,True
5085856,595.0087728469999,0.302680850754,32.7823065338,94.78047003399999,158.823463352,54.820825651199996,2456658.5,-7.1110718224600005,20.23,537.09387207,True
5085868,679.89737381,0.5581326934449999,25.092394115599998,104.415027354,164.957114876,8.90276238784,2456658.5,-2.0912778479400003,23.03,322.55255127,True
5085872,604.498471185,0.50874698106,25.6710876912,85.1158814413,170.810676648,30.8963274605,2456658.5,-4.47264576232,21.87,426.69793701199995,True
5085931,619.857601581,0.361802008934,22.5798362996,83.5203290797,174.37237939,29.4131827862,2456658.5,-4.255532101,22.39,457.84838867199994,True
5086022,837.582412838,0.334861611786,28.4561032826,83.0498279433,174.40457946400002,17.4269287134,2456658.5,-4.696000178269999,23.0,584.996704102,True
5086027,851.167609671,0.29688661858000004,33.920357234,112.583930435,128.987807057,44.186373251599996,2456658.5,-7.7683025700999995,20.83,719.977905273,True
5086049,602.5690682,0.535813840614,34.180977897300004,99.7306838616,170.671040396,24.671066954,2456658.5,-1.53584630681,24.34,383.17752075199996,True
5086075,759.3078013310001,0.299621915493,32.1078981879,122.00876309600001,167.93095529,33.1064091633,2456658.5,-6.61287339648,21.2,599.312561035,True
5086148,659.047613939,0.402809094133,38.4794578968,121.26486779700001,162.586373834,16.5896610223,2456658.5,-3.16030423038,23.14,422.73287963900003,True
5086159,750.943691713,0.46289186829499995,32.230520712,103.493964119,134.76976280899999,55.7250635594,2456658.5,-4.59248679788,23.91,702.4924926760001,True
5086251,575.380119009,0.262010310875,39.2867974432,86.03410943799999,124.61705942399999,105.691619401,2456658.5,-5.23703454211,22.91,648.1024169919999,True
5086369,619.671396251,0.37690027894699996,23.2455767321,94.43458262290001,130.422594509,80.5728789406,2456658.5,-4.26831846477,24.01,667.102722168,True
5086385,658.082474955,0.440166433826,38.540076081,97.47587074559999,127.56421389399999,29.868543105500002,2456658.5,-5.25693238291,21.47,467.518676758,True
5086509,406.093627042,0.29945423431999996,31.7103298447,95.5766480743,122.462000103,71.8712846746,2456658.5,-2.5612447432799996,23.54,404.02645874,True
5086532,485.33834238,0.375505073959,21.4895276631,107.09043343399999,127.560256364,34.315288787600004,2456658.5,-2.9143131483599998,22.81,370.760772705,True
5086570,754.2488300560001,0.301927238528,27.263109801,93.00184491889999,166.30900996399998,44.7307866621,2456658.5,-5.2695098725900005,22.82,639.2185058590001,True
5086634,697.118437374,0.5200870300399999,23.9801781817,99.6102296964,144.60878179600002,33.5858427624,2456658.5,-4.478293475,22.65,511.33505249,True
5086666,432.124609681,0.49958953979099996,32.5925909458,104.042463805,135.220874571,48.519782845200005,2456658.5,-4.322014655269999,21.53,381.11740112300004,True
5086695,469.359772204,0.33344647309000003,23.235431755900002,99.69104040479999,148.093780075,51.462332579,2456658.5,-1.99691553042,24.22,414.13671875,True
5086700,784.787230434,0.510041380477,34.295627619,112.412806025,123.951278482,30.430765912800002,2456658.5,-3.903441619119999,23.53,550.098999023,True
5086747,493.72050334,0.287402873424,39.2464935514,84.347955016,129.44427386200002,61.150836165200005,2456658.5,-5.01449486194,21.67,462.305023193,True
5086912,647.0266374319999,0.254887762655,36.1016139383,124.94972204,129.67798481399998,51.276776806099996,2456658.5,-6.383363696009999,21.25,575.904296875,True
5086916,517.352029972,0.443865069838,38.9748884191,86.6042597943,176.356467994,29.976545040500003,2456658.5,-4.079646876030001,21.62,367.42364502,True
5086932,782.872841655,0.36733232341899996,20.9505089427,93.7769843266,125.09954107700001,36.5283110393,2456658.5,-4.430611759990001,23.45,611.541381836,True
5086937,740.164600233,0.571308188281,39.9632892313,94.82454586690001,121.79597153,33.1967796916,2456658.5,-4.99429935676,22.38,542.521057129,True
5086997,531.298018751,0.49927138431400003,21.1626384573,87.4356115741,123.656965124,56.4516845902,2456658.5,-2.45743100617,24.64,507.93170166,True
5087000,898.5247217560001,0.365010864357,38.810033841,103.813218693,123.468211544,56.8345537009,2456658.5,-7.461101079260001,21.73,826.0346679689999,True
5087028,886.190617251,0.56382592334,35.881906634699995,91.2424757746,145.601864419,27.3126896219,2456658.5,-4.92500439941,22.79,586.673950195,True
5087047,753.601882545,0.502745161157,22.8062085819,100.258619201,169.083525703,12.922517713,2456658.5,-5.87969505395,20.29,410.723480225,True
5087059,849.870468097,0.333466729041,38.5917440094,127.7636571,159.919405645,34.8646535116,2456658.5,-4.83661916425,23.43,665.301208496,True
5087116,805.1516461860001,0.313602056658,27.913362988400003,107.52761631,151.114210318,57.4814737399,2456658.5,-6.15017922314,22.57,739.045898438,True
5087125,853.862102814,0.489863145809,38.1133670965,83.4284933786,160.87153962,40.6056131143,2456658.5,-7.07703490505,21.32,685.7824707030001,True
5087129,672.221584452,0.506194670218,29.876560574699997,100.16419446399999,122.94176459799999,54.6253994541,2456658.5,-6.46487878676,21.58,633.335571289,True
5087134,427.03825339599996,0.26304540578,25.857287643000003,87.9418463475,174.558350119,53.3688474447,2456658.5,-1.1816392858,24.7,383.63394165,True
5087135,726.2841477810001,0.5210899231580001,21.522805285700002,83.172123782,120.401311353,61.269477268500005,2456658.5,-5.42358000466,23.26,733.6804199219999,True
5087155,897.003705143,0.45814657225500005,26.538382201199997,106.28096086299999,139.680505413,19.6113776145,2456658.5,-4.96464287825,22.53,558.186706543,True
5087259,732.354609884,0.53674081187,33.4061767396,110.325978749,125.860566336,47.0855128589,2456658.5,-7.428989985199999,20.69,644.3107910159999,True
5087260,615.492188215,0.260236880221,38.5327754988,84.75882922689999,165.53244474,30.174293290999998,2456658.5,-4.8596617449,22.09,492.251068115,True
5087297,461.49638240900003,0.327790289528,29.6607136889,104.077273941,158.24784993,42.5432095357,2456658.5,-1.84539185662,24.03,382.609191895,True
5087340,613.568325419,0.286454242706,38.9599906241,119.23546836700001,133.392314886,40.313431846,2456658.5,-3.49795544991,23.6,509.042419434,True
5087359,743.494160105,0.259761080854,27.045559012600002,116.00403002200001,169.831565829,27.2807400562,2456658.5,-4.18725570037,23.53,587.3200683590001,True
5087413,814.501766923,0.257964597254,25.4662909023,87.8287257794,174.949538897,50.7759140264,2456658.5,-5.55820924253,23.06,722.618103027,True
5087509,759.3767551510001,0.289625104496,29.080532556399998,83.2675100027,168.620292771,33.3386336262,2456658.5,-6.12808762983,21.71,604.106811523,True
5087525,874.778737588,0.250854278125,35.2811569966,85.111661587,134.062867921,88.11993077860001,2456658.5,-5.93385466388,23.73,921.0385742189999,True
5087564,635.1740397330001,0.329501592048,37.2909392106,86.84799737600001,161.218251185,26.071894650100003,2456658.5,-6.34376117605,20.4,469.326965332,True
5087586,478.17894704699995,0.519921275346,30.0853547125,92.3082966725,134.433307267,45.5405949637,2456658.5,-5.39778156139,20.78,410.506164551,True
5087674,826.9519737539999,0.35206891001999996,26.413538468600002,91.7071607511,121.372824326,90.04901060190001,2456658.5,-7.8843968037,21.79,922.2640991210001,True
5087770,466.01959775800003,0.326858415315,26.0146523342,84.82135442229999,138.968993314,53.779536846999996,2456658.5,-2.4159101497599997,23.83,417.797058105,True
5087782,885.5976939130001,0.5057098899310001,31.3124257872,110.412849383,145.59716206,29.9280773555,2456658.5,-3.6056627581800003,24.33,616.6857910159999,True
5087813,713.871714099,0.589878075135,30.125921953000002,117.81335404100001,142.078103956,13.942206153299999,2456658.5,-5.11124414555,20.44,355.61096191400003,True
5087845,603.723985717,0.259370968769,31.4512445433,105.23457231399999,170.615172981,32.129680075100005,2456658.5,-6.330586894700001,20.59,487.522369385,True
5087855,574.863238925,0.5181217160480001,32.2002620506,122.38331057100001,122.515191628,32.273812705,2456658.5,-3.0042022756,23.2,413.67907714800003,True
5087871,785.415843826,0.326840954789,27.6883308284,87.2298488038,134.20798274,47.3920660923,2456658.5,-5.0360560296,23.27,673.9330444340001,True
5087911,556.657354131,0.258569846722,21.929978903600002,103.385612289,144.781953531,42.4721380162,2456658.5,-4.92235464504,21.86,473.15347289999994,True
5088005,478.679731419,0.339082542262,31.150020568899997,90.1931482966,166.440417074,27.706862713000003,2456658.5,-0.634797443473,24.9,354.82159423800005,True
5088026,707.081513969,0.392551284326,32.875725560700005,114.131232918,170.0291872,30.0078946687,2456658.5,-4.69846739753,22.46,515.1643066409999,True
5088137,828.654449753,0.296653047853,33.6184609342,88.9670490852,127.88601713799999,92.94053669680001,2456658.5,-7.61005496143,22.0,908.728271484,True
5088169,534.696590486,0.490499524996,24.3462506849,108.93944664899999,157.89443541100002,24.6834572598,2456658.5,-2.84873446241,22.6,347.04840087900004,True
5088236,401.41480670699997,0.33887776851999996,33.695349130100006,109.150758526,133.870989679,62.8356968015,2456658.5,-3.64600808939,22.23,382.637786865,True
5088256,505.638932375,0.420332951398,36.7007890497,97.6381115029,144.61167142600002,53.866859896099996,2456658.5,-5.09586034492,21.56,459.15563964800003,True
5088277,698.787334718,0.259552728507,33.5520581025,120.851963287,135.93225968,66.61106183449999,2456658.5,-6.95188453619,21.35,671.38873291,True
5088281,472.350482475,0.39207383028899995,31.7268042239,87.54322674049999,141.727519637,29.0631292469,2456658.5,-2.96823665843,22.39,341.231048584,True
5088302,403.706413021,0.401317354907,27.138097536799997,98.5912331893,154.26082772700002,21.7220382761,2456658.5,-3.33648060676,21.03,270.776123047,True
5088327,420.585323988,0.261478141228,26.5370185413,116.049365621,178.685676653,22.4931644037,2456658.5,-0.40174888359,24.77,325.325012207,True
5088332,899.6663241089999,0.387067631786,25.2655060171,87.0453749075,138.160241616,63.7967286304,2456658.5,-7.43812824867,22.01,874.8754272460001,True
5088475,417.41007202199995,0.408584608912,22.4127036479,110.46824753,128.324270174,34.1432906001,2456658.5,-1.97409435185,23.04,314.265777588,True
5088476,708.245630473,0.27308172722699997,30.216265203000003,93.5070830309,165.810505813,22.952062421999997,2456658.5,-4.07133359193,23.3,542.485412598,True
5088496,857.5124784239999,0.385119698324,37.7728947591,109.96564407299999,171.688671941,7.210455822010001,2456658.5,-5.77740637199,21.52,534.100952148,True
5088500,627.4242492569999,0.29548636751699997,26.648834628299998,84.4848861785,146.63583220200002,60.477430954,2456658.5,-6.6309850434,21.08,585.6296386719999,True
5088529,840.9594359160001,0.276956632386,20.5188101758,103.153387135,146.266362318,51.799554359300004,2456658.5,-4.00106148305,24.76,747.4656982419999,True
5088597,641.762254738,0.44739018102,39.8810771499,105.603927194,124.57686257700001,36.7749245467,2456658.5,-4.16136146041,22.79,492.473846436,True
5088611,766.297417866,0.41513146112599997,24.2506118965,88.0582438221,162.607870241,43.5823145774,2456658.5,-4.85770159097,23.19,632.704406738,True
5088723,751.554814875,0.350722575218,34.551094354499995,116.262442705,165.27354891299998,23.7135170454,2456658.5,-7.17278418296,20.16,536.525878906,True
5088754,494.212214905,0.424677397514,26.5882092087,87.1698087117,179.12385875400003,13.792594966700001,2456658.5,-3.32950637014,21.5,301.726715088,True
5088779,400.468332055,0.40978891045599997,30.0767643943,110.498252805,149.77621930700002,18.6155839927,2456658.5,-2.5729565223599997,21.61,259.140441895,True
5088794,796.497824666,0.558458902719,32.4570994064,109.474174689,161.01076263,20.209606933499998,2456658.5,-4.139039104719999,22.55,462.572357178,True
5088795,487.916965113,0.287069320053,23.4215848142,108.433244892,149.046845596,50.5133473799,2456658.5,-2.75869747557,23.62,429.78213501,True
5088830,625.245189763,0.511181259913,34.3579295431,101.11775119100001,123.302770896,27.2086420607,2456658.5,-2.16280285393,24.07,417.543609619,True
5088863,704.86578019,0.302636061651,38.148551866999995,97.0041358571,126.25615439200001,40.9878217355,2456658.5,-3.2285551742500003,24.45,583.219177246,True
5088867,744.3390925030001,0.396284039032,38.5898852985,97.1161289795,137.054701933,64.3043359122,2456658.5,-5.76779894538,22.89,728.788269043,True
5088868,736.3191754589999,0.585337606806,31.5479933506,85.920669264,169.242110398,21.4814375698,2456658.5,-2.33368304461,24.08,433.33807373,True
5088945,599.727058813,0.569473191758,31.0622933471,86.53581811149999,171.38240966,8.97888274077,2456658.5,-4.17376048459,20.32,279.405639648,True
5088959,436.55449215199997,0.25265443699900003,27.1643192881,83.2064390741,151.788111027,45.92647946859999,2456658.5,-3.14240311604,22.67,378.487976074,True
5089080,711.800537599,0.25394462813,39.3131394655,93.41196065940001,130.84898424600001,76.9185702797,2456658.5,-4.67552658235,23.9,716.417297363,True
5089147,524.186553396,0.283257993891,36.4647408737,115.99726291399999,159.26493454,32.9761401277,2456658.5,-1.62821218243,24.62,417.94509887699996,True
5089163,752.6943294910001,0.341379003846,38.4834294554,129.32737749700001,123.76020482,56.168617461400004,2456658.5,-6.1076571820800005,22.29,686.482055664,True
5089211,519.285858857,0.48348736421099997,32.5875040961,104.395820352,160.398583028,31.709418424899997,2456658.5,-3.72792264618,22.03,372.30844116199995,True
5089213,735.2176821339999,0.373377433667,22.1498136065,99.0060749851,148.55298142700002,44.08780256479999,2456658.5,-7.498974316699999,20.4,611.3565673830001,True
5089246,468.78710997900004,0.5416623505470001,31.9456462454,108.65432669100001,120.335311185,39.7069279125,2456658.5,-5.74334807234,20.05,376.14633178699995,True
5089353,617.654122908,0.360229051985,30.12231993,102.212398421,144.799512601,32.652978084299995,2456658.5,-3.42804952554,23.31,468.74044799800004,True
5089383,667.290013051,0.326687866266,23.787383415999997,91.1224965193,170.87214943200001,46.8566318079,2456658.5,-5.739491869199999,21.86,570.450195312,True
5089444,539.5495986230001,0.514815926035,29.8989715108,121.562389045,133.027637143,33.6814771117,2456658.5,-1.74686596697,24.28,396.29006958,True
5089498,491.57056909199997,0.489150453363,39.3733102828,91.3400571291,145.350558669,42.3560525201,2456658.5,-4.456534691569999,21.64,403.12088012699996,True
5089499,746.949542251,0.258208232415,39.6326924375,116.894281174,133.976912443,44.8381555612,2456658.5,-5.34491966744,22.76,642.713012695,True
5089508,474.285978722,0.264147502763,31.2231008262,111.34576294200001,128.08761734200002,61.29733568979999,2456658.5,-5.04561963861,21.47,443.937011719,True
5089537,707.830150683,0.51364865517,30.37007587,96.2981842605,129.466069188,47.249074051499996,2456658.5,-5.98693995199,21.96,618.498413086,True
5089645,682.7513699680001,0.489626054617,33.974888965,92.42061825260001,138.814571164,56.7153663217,2456658.5,-6.505783611259999,21.67,651.56048584,True
5089662,626.6488337559999,0.33685487487599997,20.1155584714,85.93652134870001,157.386532951,40.2735628033,2456658.5,-3.8978097335000004,23.21,509.641448975,True
5089690,786.6913724839999,0.392765270562,30.345920344899998,109.173144784,127.76145587299999,51.4012046033,2456658.5,-5.473620589279999,22.98,695.895507812,True
5089701,506.866906346,0.402303641374,31.6452036064,124.268002625,126.357637052,53.6476587868,2456658.5,-3.52922325922,23.12,457.585449219,True
5089710,735.175703385,0.405544686409,31.014268798000003,100.25898483700001,131.447457707,27.858488104,2456658.5,-6.66759044475,20.52,520.704040527,True
5089723,741.246608096,0.5088651686069999,25.6009261905,113.948790567,145.068281404,18.3332050066,2456658.5,-5.69612550087,20.7,432.63092041,True
5089740,402.17355807300004,0.42223276737599996,30.922157891599998,103.11720402899999,159.220032021,29.205052725199998,2456658.5,-3.9089092354900004,20.71,286.052124023,True
5089785,851.477002253,0.280844869139,26.886244287600004,101.2042005,154.098857841,57.1056351113,2456658.5,-6.08751531337,22.86,779.359375,True
5089835,795.769397905,0.565716131152,24.6816523853,92.6878076345,133.754123051,46.11054208189999,2456658.5,-6.76954878235,21.72,700.5610351560001,True
5089862,873.228894092,0.564346497085,25.5639595958,88.8935490126,161.01612764799998,34.0091465282,2456658.5,-6.7328329687,21.41,647.639343262,True
5089986,505.127281673,0.260016037395,34.3279442447,84.5222033299,145.344996469,69.48016456,2456658.5,-2.37409213878,24.58,492.092071533,True
5089990,464.430596456,0.413123815485,33.866149030500004,84.7906071581,154.458521185,52.1357472933,2456658.5,-4.64960133638,21.57,414.76882934599996,True
5089995,510.276900324,0.572286163631,27.8320002868,109.602183412,120.86642383799999,31.546798759899996,2456658.5,-0.815353487054,24.84,363.91363525400004,True
5090023,489.681936787,0.47863441035899995,25.7754075314,84.75426527409999,166.503427615,24.1072820854,2456658.5,-1.7850332754099998,23.28,317.45413208,True
5090079,492.315132207,0.428326111264,36.7734554718,96.54898065280001,177.183105425,8.68003445583,2456658.5,-2.5917969060900004,22.05,288.680450439,True
5090120,649.776310671,0.43545816912600005,38.1130998183,95.0686411111,125.508513864,77.8867688228,2456658.5,-4.5491674221,23.99,709.893188477,True
5090121,665.246315401,0.35112172647,31.7126033217,109.67913074799999,137.202832748,32.1724871394,2456658.5,-6.11822774332,20.95,505.49511718800005,True
5090136,466.93603596300005,0.49759917078599997,25.830952853400003,106.373340232,174.519895801,21.2443644237,2456658.5,-1.7128172333000002,22.92,287.14538574200003,True
5090184,500.627639476,0.351311535634,39.142750432,89.63370556459999,142.35165272700002,37.445203372399995,2456658.5,-3.79954853491,22.21,396.404327393,True
5090295,848.034728578,0.483545131333,36.8675519025,121.881520658,120.527814451,47.380475447799995,2456658.5,-7.0293098292,21.66,735.102478027,True
5090302,659.89499433,0.417239861342,33.3584892865,125.16759441399999,122.95245225200001,54.9355805729,2456658.5,-2.98447843953,24.86,604.2907714840001,True
5090385,885.575393568,0.35950607977399995,33.194320920900005,88.5418682553,167.885683114,31.4554789123,2456658.5,-3.76429177676,24.5,665.871398926,True
5090386,512.3660986780001,0.501155221894,30.7882317559,117.367685632,122.666269611,51.6161698088,2456658.5,-2.86418039068,23.87,467.263946533,True
5090448,671.615506562,0.318298821633,20.3128460014,88.99190678379999,132.715950126,67.4235109577,2456658.5,-4.31197663768,23.88,655.240539551,True
5090478,838.608142824,0.465971447261,26.3772087878,110.852093799,132.182718209,32.3532121841,2456658.5,-5.9868626224399994,21.89,608.5588378909999,True
5090542,895.4884408180001,0.5127026249109999,32.5045919913,120.355999773,144.012797893,25.9635386394,2456658.5,-4.55521723876,23.16,586.410339355,True
5090575,850.503028008,0.38314234091399996,38.197185563699996,124.63577509999999,147.33913276,40.459505759,2456658.5,-5.25640089524,23.13,684.34967041,True
5090630,555.6403025530001,0.310698643032,37.720178331199996,107.91601031,161.08564666799998,16.6125076064,2456658.5,-3.5850887769,22.44,397.678131104,True
5090716,750.872045121,0.550782718636,32.167495849,95.1642654128,134.099911006,49.0570349995,2456658.5,-6.61119656718,21.75,680.1169433590001,True
5090738,405.2407286,0.452332545046,35.2815178598,91.077080578,123.26735634,73.6985020052,2456658.5,-4.90491264004,21.52,434.787628174,True
5090828,729.2948565360001,0.5105784288090001,26.0445826363,96.8473844325,138.088673403,51.070110097,2456658.5,-6.589510360069999,21.66,663.788024902,True
5090864,568.818509911,0.5276586849939999,29.4612902577,99.06136073879999,167.881220531,24.6180587883,2456658.5,-1.3463455489200002,24.29,362.500091553,True
5090918,751.9830946980001,0.551643064499,36.9842353118,114.79918658700001,142.753942979,25.2634452536,2456658.5,-2.52174149796,24.34,480.837249756,True
5091033,546.967014966,0.422085638684,31.7902488475,100.31210147,150.740097688,45.071907620699996,2456658.5,-3.73975715669,22.91,458.23870849599996,True
5091038,704.2315648760001,0.30220252142,27.2002772996,87.5695189307,143.254770581,55.6707454166,2456658.5,-4.42682709917,23.66,639.004211426,True
5091050,488.516695606,0.430923218467,37.8736166651,98.929983615,128.37720949299998,57.9590356347,2456658.5,-6.28997617957,20.38,460.798492432,True
5091080,610.7990549780001,0.47252899306699997,33.6533920386,121.01671335299999,155.55152106,27.643009665100003,2456658.5,-2.93913427894,23.3,416.376831055,True
5091094,457.010623329,0.29920529934,39.2618560023,135.33446739299998,120.335394685,60.060102493,2456658.5,-4.310738572719999,22.02,425.66149902300003,True
5091102,735.658244882,0.505730697449,28.6813943793,85.5906022793,158.909785237,27.8113986262,2456658.5,-2.6352287087,24.36,496.57385253900003,True
5091104,612.726377998,0.549549810341,39.501334357800005,87.0389212534,150.522079861,37.872525439499995,2456658.5,-6.25121821538,20.6,480.166809082,True
5091129,581.583612176,0.397181934067,38.4063580265,86.7490472474,165.21446852,19.3190205421,2456658.5,-5.56608819952,20.3,383.70715332,True
5091263,428.35889207699995,0.324455678222,31.412007769099997,114.21361996899999,158.53914342299998,36.1117531879,2456658.5,-0.532630091597,24.83,339.850738525,True
5091272,696.685573012,0.535798028052,24.255694859800002,88.81271232520001,123.975086006,58.5757050649,2456658.5,-7.422968621860001,21.01,691.9426269530001,True
5091318,571.100082982,0.41452064603100003,39.5885266034,122.02460845799999,161.53184977,27.046941087399997,2456658.5,-3.6417715420199994,22.41,398.955108643,True
5091331,440.650815712,0.555418014881,29.1152846366,119.11176694299999,174.940328446,7.807761345379999,2456658.5,0.6805177918950001,23.9,206.899261475,True
5091354,502.230902221,0.479110406932,20.7375402079,99.8432308167,137.68526571299998,20.5834568124,2456658.5,-2.3215807546200002,22.63,310.485168457,True
5091363,562.551400311,0.391358058906,32.7032667277,96.1170685461,138.129335676,50.3254773791,2456658.5,-2.35299893715,24.61,493.06701660199997,True
5091409,542.6661276359999,0.486879937406,25.423701889,88.87988701309999,121.32237191200001,38.6830468969,2456658.5,-4.45006003676,21.87,425.555480957,True
5091410,738.415856478,0.5713221820059999,28.772979388000003,106.350702413,159.76640178899999,8.729544059830001,2456658.5,-2.67299192395,22.7,341.579467773,True
5091492,653.1149671759999,0.4301917794899999,38.3624671391,115.840160583,164.971350433,12.642364137000001,2456658.5,-3.27424502628,22.7,392.230407715,True
5091593,570.184056157,0.339759474674,33.8720035026,89.853999613,157.303807678,43.1236490976,2456658.5,-2.39631929253,24.39,473.25851440400004,True
5091610,708.284257733,0.40938639242700003,35.9207249472,126.529458781,123.627186806,50.498876369899996,2456658.5,-3.4728996190499997,24.51,623.122009277,True
5091636,578.690641512,0.554960341823,29.2050046905,85.426481425,126.400020504,55.9632410096,2456658.5,-5.9033804207800005,21.66,565.9985961909999,True
5091689,808.345647154,0.29498384910799996,29.3418095803,98.8693573243,156.053629637,35.4913075607,2456658.5,-3.2612706674400003,24.89,648.989868164,True
